REL003-1.p,0.00533580780029,102
SET792+4.p,0.0104069709778,163
SCT147+1.p,0.066174030304,2932
LCL206-1.p,0.00565218925476,93
SYN447+1.p,0.0176141262054,910
LCL324-3.p,0.00600004196167,144
HWV013-1.p,0.00574398040771,618
GRP152-1.p,0.00509405136108,145
LAT254-1.p,0.00450110435486,127
SWV591-1.p,0.0338001251221,3225
ALG376-1.p,0.0347790718079,6151
GRP236-1.p,0.00585699081421,190
NUM290+1.p,0.00928115844727,1342
SWB107+1.p,0.0657279491425,3735
SET017-4.p,0.00984001159668,749
GRP302-1.p,0.00544810295105,186
NUM573+3.p,0.165744066238,753
SEU288+2.p,0.0664489269257,2662
SWC219-1.p,0.0100631713867,1126
SET103-7.p,0.00952219963074,882
SWV544-1.004.p,0.00394892692566,116
SWV335-2.p,0.00513410568237,64
LCL248-1.p,0.00484609603882,94
LCL080-2.p,0.00465607643127,49
SYN968+1.p,0.00975298881531,34
CSR076+6.p,4.49962615967,287426
GRP241-1.p,0.00451707839966,228
SYN889-1.p,0.0143821239471,1613
SEU224+2.p,0.0183069705963,1442
LCL376-1.p,0.00719094276428,45
SEU164+1.p,0.00813984870911,92
NUM256-2.p,0.0140719413757,1118
SWC274-1.p,0.00775790214539,1087
SWW475+7.p,0.46716594696,5624
COL001-1.p,0.00421214103699,38
SWC422+1.p,0.0103831291199,882
LCL845-1.p,0.0336880683899,4999
SYN366+1.p,0.00578808784485,39
KRS035+1.p,0.00933599472046,179
SET675+3.p,0.010486125946,353
SYN442-1.p,0.0067138671875,1060
SYN615-1.p,0.0042519569397,159
FLD045-1.p,0.00567293167114,192
SEU217+3.p,0.00679588317871,184
CSR041+4.p,1.13193202019,203754
GEO209+2.p,0.00664114952087,187
SEU193+2.p,0.0263729095459,1028
LCL178-3.p,0.00595617294312,88
LAT333+1.p,0.0130908489227,774
CSR115+85.p,0.118740081787,31556
SWV421-1.365.p,0.0106139183044,1913
KRS219+1.p,0.00976300239563,322
NUM304+1.p,0.0139420032501,1342
SWV357-2.p,0.00519609451294,47
SWC249-1.p,0.00707006454468,1101
SYN472-1.p,0.00699400901794,1184
SWV261-2.p,0.00660586357117,68
NUM632+3.p,0.170461893082,1138
NUM102-1.p,0.0159029960632,1009
GRP618+1.p,0.0179240703583,442
SWV374+1.p,0.0259480476379,320
REL010-2.p,0.00737905502319,137
NUM245-1.p,0.0110690593719,1006
LAT148-1.p,0.0113008022308,85
NUM495+1.p,0.011862039566,375
LCL656+1.020.p,0.0108299255371,633
RNG061+2.p,0.00802302360535,389
GEO160+1.p,0.00951600074768,332
GRP200-1.p,0.0034351348877,61
LAT091-1.p,0.00432395935059,44
KRS105+1.p,0.0062038898468,93
LCL149-1.p,0.00585913658142,113
PLA028+1.p,0.0105378627777,421
GEO276+1.p,0.0344018936157,1847
SWC310-1.p,0.00999808311462,1106
SYN572-1.p,0.0045371055603,103
SYN986+1.000.p,0.00542402267456,77
TOP040+3.p,1.67434501648,141027
SWC153+1.p,0.0180048942566,899
REL019+1.p,0.00585103034973,109
CAT015-4.p,0.00406980514526,138
CSR051+5.p,24.2950501442,2632863
KRS104+1.p,0.00815296173096,181
SWV145+1.p,0.0103440284729,563
CSR059+6.p,30.1169679165,15438218
GRP130-3.003.p,0.00471091270447,156
PRO003+1.p,0.0112600326538,324
SWV135+1.p,0.0111930370331,570
CSR033+6.p,30.1358001232,15438219
SYN729+1.p,0.00568580627441,44
SWB097+1.p,0.0673260688782,3732
SEU162+1.p,0.00687098503113,65
SET431-6.p,0.00926184654236,723
SWC420-1.p,0.0105619430542,1070
CSR062+3.p,0.167666912079,38110
GEO004-1.p,0.0059220790863,176
NUM479+1.p,0.0146458148956,316
SET325-6.p,0.0100009441376,720
CSR089+6.p,4.37677979469,287414
LAT384+4.p,0.00995182991028,307
FLD040-1.p,0.00669693946838,192
SYN191-1.p,0.00973510742188,1852
CSR004+1.p,0.00766801834106,390
SEU366+2.p,0.119647026062,5952
GEO192+1.p,0.0103549957275,145
AGT026+1.p,0.0194520950317,1954
CSR027+1.p,0.0101771354675,432
GEO127-1.p,0.00657200813293,628
SWV364-2.p,0.00364589691162,47
LAT342+4.p,10.2472879887,610908
GEO240+3.p,0.0106370449066,276
SET592+3.p,0.0205109119415,101
SEU429+2.p,0.69419503212,36533
RNG068+2.p,0.00694918632507,390
SWV897-1.p,0.0113461017609,1929
ALG002-1.p,0.00867795944214,85
PLA002-1.p,0.00792407989502,101
SET099+1.p,0.0081479549408,415
SET121-6.p,0.00605297088623,589
GRP181-1.p,0.00668978691101,154
COL102-1.p,0.0202870368958,5514
FLD028-3.p,0.0037829875946,209
COL066-2.p,0.00356101989746,43
GEO251+1.p,0.0095899105072,253
SWC137+1.p,0.0131559371948,865
LAT345+4.p,9.96039199829,611130
GEO147-1.p,0.00595784187317,693
SYN295-1.p,0.013219833374,1852
GEO204+1.p,0.00897288322449,145
PRO014+1.p,0.0111420154572,333
SYN495-1.p,0.00507092475891,365
SWV257-1.p,0.068156003952,11777
SET837-1.p,0.0236558914185,5391
SYN500-1.p,0.00769805908203,1267
KRS031+1.p,0.0138027667999,170
ROB027-1.p,0.00643801689148,73
LCL675+1.005.p,0.00804805755615,184
ALG382-1.p,0.0200221538544,4864
SYN227-1.p,0.00993490219116,1852
HWV020-1.p,0.00510787963867,619
